Date,Open,High,Low,Close,Volume,Stock Splits
2004-06-23,3.7049838019533468,4.273081129807639,3.643234071920791,4.248381614685059,43574400,0.0
2004-06-24,4.334830240468117,4.369410404702318,4.075481599833028,4.1397013664245605,8887200,0.0
2004-06-25,4.077952371128268,4.137232057508251,3.900113076431785,3.902583122253418,6710000,0.0
2004-06-28,3.9519824981689453,4.00385204232316,3.8136630070881665,3.9519824981689453,2270800,0.0
2004-06-29,3.951982264448544,4.124881676963367,3.9099924340442582,4.050781726837158,2112000,0.0
2004-06-30,4.050781752565672,4.184161380972209,3.9593924259431192,3.9692721366882324,2087600,0.0
2004-07-01,3.971742065034316,4.001382138621634,3.927282190209833,3.9593923091888428,1754800,0.0
2004-07-02,3.9766828773116885,4.194041728973389,3.9643326481125123,4.194041728973389,993200,0.0
2004-07-06,4.18169143753467,4.198981285095215,4.070541744484003,4.198981285095215,1216800,0.0
2004-07-07,4.174281448688004,4.174281448688004,3.9643322827805445,4.028552055358887,1787600,0.0
2004-07-08,4.0285515941056085,4.0285515941056085,3.8680024165985154,3.8877623081207275,2179200,0.0
2004-07-09,3.9371622273120024,4.092771557241444,3.927282281073141,4.050781726837158,596800,0.0
2004-07-12,4.100182083750068,4.156991721140247,3.989032383540553,4.137231826782227,780800,0.0
2004-07-13,4.1347613837329185,4.1347613837329185,3.9717421531677246,3.9717421531677246,1674000,0.0
2004-07-14,3.9643323455485526,3.9643323455485526,3.848243026614849,3.865532875061035,2366000,0.0
2004-07-15,3.890232588512042,3.9025825803487773,3.6901633803151332,3.7889630794525146,1806000,0.0
2004-07-16,3.8037830602650047,4.050781966400564,3.6951036452102244,3.9519824981689453,3278800,0.0
2004-07-19,3.964332225842345,3.9939723016501127,3.9099926364932975,3.9544525146484375,954800,0.0
2004-07-20,3.95445236390886,3.9964421948866593,3.83589277186669,3.9668021202087402,2245200,0.0
2004-07-21,3.976682400197357,3.976682400197357,2.7293379030753404,2.8898870944976807,25415200,0.0
2004-07-22,2.852837358716534,3.2554455963267372,2.791087633357113,3.206045627593994,9824800,0.0
2004-07-23,3.1986355504574457,3.3344849858824754,3.149235820000116,3.220865488052368,1674400,0.0
2004-07-26,3.346835224430457,3.346835224430457,3.181345938515542,3.2801454067230225,1286000,0.0
2004-07-27,3.304845332716412,3.3171953249116064,3.2356857062024367,3.24556565284729,751200,0.0
2004-07-28,3.2233356816703447,3.265325513378853,3.112186224141679,3.2085156440734863,1534800,0.0
2004-07-29,3.210985779877104,3.297435491250247,3.198635787458582,3.201105833053589,908000,0.0
2004-07-30,3.2011052101798616,3.260384879586265,3.0998357160548053,3.2134552001953125,815200,0.0
2004-08-02,3.2060456596506284,3.2307456442639704,3.1047761467376453,3.1640560626983643,1297600,0.0
