Date,Open,High,Low,Close,Volume,Stock Splits
1986-03-12,0.0505884550511837,0.05120490069670678,0.0505884550511837,0.0505884550511837,393012000,0.0
1986-03-13,0.051822155714035034,0.05243860149194735,0.051822155714035034,0.051822155714035034,125290800,0.0
1986-03-14,0.05367308109998703,0.054289526781046336,0.05367308109998703,0.05367308109998703,57866400,0.0
1986-03-17,0.053055834568724904,0.053055834568724904,0.05243859067559242,0.05243859067559242,28285200,0.0
1986-03-18,0.0518221413122341,0.0518221413122341,0.051204897463321686,0.051204897463321686,32335200,0.0
1986-03-19,0.051204912700114846,0.051204912700114846,0.04997122287750244,0.04997122287750244,22712400,0.0
1986-03-20,0.04997122287750244,0.05058846691008512,0.04997122287750244,0.04997122287750244,17787600,0.0
1986-03-21,0.04935398371049622,0.04935398371049622,0.04812029376626015,0.04812029376626015,16232400,0.0
1986-03-24,0.04812029376626015,0.04873753785969401,0.04812029376626015,0.04812029376626015,20736000,0.0
1986-03-25,0.04812029376626015,0.04873753785969401,0.04812029376626015,0.04812029376626015,21675600,0.0
1986-03-26,0.048737525939941406,0.049971215582453606,0.048737525939941406,0.048737525939941406,23328000,0.0
1986-03-27,0.0505884550511837,0.05182214458459568,0.0505884550511837,0.0505884550511837,21513600,0.0
1986-03-31,0.051204897463321686,0.0518221413122341,0.051204897463321686,0.051204897463321686,9882000,0.0
1986-04-01,0.049353971639979295,0.049353971639979295,0.048737525939941406,0.048737525939941406,20314800,0.0
1986-04-02,0.04873753785969401,0.04935398371049622,0.04812029376626015,0.04812029376626015,12960000,0.0
1986-04-03,0.04997122287750244,0.051204912700114846,0.04997122287750244,0.04997122287750244,11955600,0.0
1986-04-04,0.04997120848155315,0.0505884523363172,0.04935396462678909,0.04935396462678909,10659600,0.0
1986-04-07,0.04997122287750244,0.05058846691008512,0.04997122287750244,0.04997122287750244,9007200,0.0
1986-04-08,0.04997122287750244,0.051204912700114846,0.04997122287750244,0.04997122287750244,15001200,0.0
1986-04-09,0.04997122287750244,0.05058846691008512,0.04997122287750244,0.04997122287750244,8942400,0.0
1986-04-10,0.04997122287750244,0.05058846691008512,0.04997122287750244,0.04997122287750244,9428400,0.0
1986-04-11,0.051204897463321686,0.0518221413122341,0.051204897463321686,0.051204897463321686,18273600,0.0
1986-04-14,0.051204897463321686,0.0518221413122341,0.051204897463321686,0.051204897463321686,46785600,0.0
1986-04-15,0.05120491169358546,0.051822155714035034,0.05120491169358546,0.051822155714035034,12020400,0.0
1986-04-16,0.05182214800761312,0.054289527237415314,0.05120490407895329,0.054289527237415314,22550400,0.0
1986-04-17,0.054289532653621714,0.059225089848041534,0.054289532653621714,0.059225089848041534,19699200,0.0
1986-04-18,0.0592250810927168,0.06539432711310895,0.0592250810927168,0.06416063755750656,27799200,0.0
1986-04-21,0.06416064989866105,0.07125496488973525,0.06354340588094429,0.07032989710569382,33534000,0.0
1986-04-22,0.07032993062024823,0.07032993062024823,0.0660116151660109,0.06662806123495102,38264400,0.0
1986-04-23,0.06662797778668829,0.06662797778668829,0.06477784365415573,0.06477784365415573,4114800,0.0
1986-04-24,0.06477788816132447,0.06601157784461975,0.06477788816132447,0.06601157784461975,10789200,0.0
1986-04-25,0.06601157765190652,0.06724526733160019,0.06601157765190652,0.06724526733160019,4633200,0.0
1986-04-28,0.06724523719438226,0.06909617000562264,0.06724523719438226,0.06786248087882996,46008000,0.0
1986-04-29,0.06786251129267726,0.06847895701129385,0.06662802337052312,0.06724526733160019,2786400,0.0
1986-04-30,0.06601155631694085,0.06601155631694085,0.06169244647026062,0.06169244647026062,9720000,0.0
1986-05-01,0.06169246757561399,0.06354340125137752,0.06169246757561399,0.06292695552110672,21546000,0.0
1986-05-02,0.06292695730448095,0.06354340305222206,0.059225089848041534,0.059225089848041534,10627200,0.0
1986-05-05,0.059225078654341325,0.06045876815915108,0.059225078654341325,0.06045876815915108,4924800,0.0
1986-05-06,0.06045876040413315,0.06230969354510308,0.05922507105756817,0.06230969354510307,7257600,0.0
1986-05-07,0.06230966811204364,0.06354335695505142,0.06230966811204364,0.06354335695505142,11826000,0.0
1986-05-08,0.06354339365851527,0.06539432711310895,0.06292694800190417,0.06416063755750656,21254400,0.0
1986-05-09,0.06416064480020167,0.0653943344950676,0.06416064480020167,0.0653943344950676,7581600,0.0
1986-05-12,0.06539428895102847,0.06539428895102847,0.06416060011536864,0.06477784365415573,11404800,0.0
1986-05-13,0.06477792478521652,0.06662806123495102,0.06416068047336228,0.06662806123495102,35510400,0.0
1986-05-14,0.06662797778668829,0.06662797778668829,0.06477784365415573,0.06477784365415573,2559600,0.0
1986-05-15,0.06477788816132447,0.06601157784461975,0.06477788816132447,0.06601157784461975,939600,0.0
1986-05-16,0.0660116151660109,0.06662806123495102,0.06539437085415666,0.06662806123495102,3985200,0.0
1986-05-19,0.06662802463015823,0.06662802463015823,0.06292695552110672,0.06292695552110672,8974800,0.0
1986-05-20,0.06292695552110672,0.06416064522412389,0.06292695552110672,0.06292695552110672,4438800,0.0
1986-05-21,0.06292691165450709,0.06354335695505142,0.06292691165450709,0.06354335695505142,874800,0.0
1986-05-22,0.06354337951280893,0.06354337951280893,0.061076000950879505,0.06169244647026062,11599200,0.0
1986-05-23,0.06169245766396083,0.06230970153753936,0.06045876815915108,0.06045876815915108,4600800,0.0
1986-05-27,0.06045877501570444,0.061692464660425377,0.05984232931456289,0.06107601895928383,2430000,0.0
1986-05-28,0.06107601895928383,0.06107601895928383,0.05984232931456289,0.06107601895928383,1198800,0.0
1986-05-29,0.05984233829622116,0.05984233829622116,0.05860785022377968,0.05860785022377968,5086800,0.0
1986-05-30,0.05860783105191052,0.059842318720524805,0.05737414162559276,0.0579913854598999,20574000,0.0
1986-06-02,0.057991401290422254,0.057991401290422254,0.054906777761437486,0.0561404675245285,8845200,0.0
1986-06-03,0.05614046693790847,0.05768277868628501,0.051822153690955386,0.05768277868628502,62175600,0.0
1986-06-04,0.05768276354274633,0.0579913854598999,0.05675769603358215,0.0579913854598999,22582800,0.0
1986-06-05,0.057991378627366474,0.06416062327439254,0.056757689346401755,0.06169244647026062,28447200,0.0
1986-06-06,0.06169244647026062,0.06292693399342782,0.06169244647026062,0.06169244647026062,4341600,0.0
1986-06-09,0.061692464660425377,0.06230970860400477,0.0592250853709835,0.06107601895928383,6091200,0.0
1986-06-10,0.061076003911917656,0.061076003911917656,0.058607826988125555,0.0598423145711422,17917200,0.0
1986-06-11,0.059842311669914786,0.06169244647026062,0.059842311669914786,0.06169244647026062,10432800,0.0
1986-06-12,0.061692464660425377,0.062001086632215076,0.06107601895928383,0.06107601895928383,12700800,0.0
1986-06-13,0.061076000950879505,0.06292693399342782,0.061076000950879505,0.06169244647026062,19213200,0.0
1986-06-16,0.061692464660425377,0.06230970860400477,0.06107601895928383,0.06107601895928383,5378400,0.0
1986-06-17,0.06107601203272961,0.062001079600750096,0.05984232252791986,0.06045876815915108,18500400,0.0
1986-06-18,0.060458760120409336,0.061076003911917656,0.0598423145711422,0.0598423145711422,8164800,0.0
1986-06-19,0.059842336944214765,0.06107602674622608,0.059842336944214765,0.06076740473508835,5670000,0.0
1986-06-20,0.060767382016163496,0.061076003911917656,0.059533692675388036,0.0598423145711422,21384000,0.0
1986-06-23,0.05984232931456289,0.06107601895928383,0.0592250853709835,0.06107601895928383,18079200,0.0
1986-06-24,0.06107601895928383,0.06107601895928383,0.0592250853709835,0.06107601895928383,10659600,0.0
1986-06-25,0.06107601203272961,0.06107601203272961,0.06045876815915108,0.06045876815915108,550800,0.0
1986-06-26,0.06045877501570444,0.061692464660425377,0.0592250853709835,0.06107601895928383,5670000,0.0
1986-06-27,0.061076003911917656,0.061076003911917656,0.0598423145711422,0.0598423145711422,13867200,0.0
1986-06-30,0.05984232649481797,0.06107601608140798,0.05984232649481797,0.0601501502096653,7549200,0.0
1986-07-01,0.060150153043914745,0.06107601895928383,0.05984232931456289,0.06107601895928383,2721600,0.0
1986-07-02,0.061076003911917656,0.061076003911917656,0.0598423145711422,0.0598423145711422,972000,0.0
1986-07-03,0.0598423145711422,0.061076003911917656,0.0598423145711422,0.0598423145711422,4050000,0.0
1986-07-07,0.05984233383828083,0.06107602357626125,0.05860784585780224,0.059225089848041534,10303200,0.0
1986-07-08,0.05922509426000042,0.05922509426000042,0.05860785022377968,0.05860785022377968,6577200,0.0
1986-07-09,0.05860784585780224,0.059225089848041534,0.05860784585780224,0.059225089848041534,3304800,0.0
1986-07-10,0.059225089848041534,0.06045877958602194,0.059225089848041534,0.059225089848041534,2170800,0.0
1986-07-11,0.05922509426000042,0.060458784089884254,0.05860785022377968,0.05860785022377968,5605200,0.0
1986-07-14,0.058607826988125555,0.0598423145711422,0.057991381438858416,0.0598423145711422,19083600,0.0
1986-07-15,0.058607823691599316,0.058607823691599316,0.052438579092483596,0.05305582284927368,30747600,0.0
1986-07-16,0.05182214230765426,0.05182214230765426,0.04256827385010858,0.043801963329315186,112492800,0.0
1986-07-17,0.044419210249748375,0.048120278942303585,0.044419210249748375,0.046886589378118515,131900400,0.0
1986-07-18,0.046886586164252154,0.04750383002522824,0.045652896684630996,0.04626934230327606,20379600,0.0
1986-07-21,0.046269341777487774,0.046269341777487774,0.045035652311885825,0.04565289616584778,8910000,0.0
1986-07-22,0.045652899972631236,0.045652899972631236,0.04441921040415764,0.04441921040415764,8067600,0.0
1986-07-23,0.04441920719008387,0.045035652808521794,0.043801963329315186,0.043801963329315186,7776000,0.0
1986-07-24,0.04380196331283944,0.04441920717337595,0.0407173404948178,0.04133458435535431,16783200,0.0
1986-07-25,0.04071734845638275,0.04071734845638275,0.038866414755185985,0.04071734845638275,8618400,0.0
1986-07-28,0.04010009765625,0.04010009765625,0.03824996251214986,0.04010009765625,7192800,0.0
1986-07-29,0.04010009359716657,0.04010009359716657,0.03824995864034411,0.03917502611875534,28609200,0.0
1986-07-30,0.039175018496108494,0.03948364034295082,0.03824995119769619,0.03948364034295082,9169200,0.0
1986-07-31,0.0394836592174202,0.0394836592174202,0.038249969482421875,0.038249969482421875,3078000,0.0
1986-08-01,0.038249969482421875,0.0394836592174202,0.038249969482421875,0.038249969482421875,5896800,0.0
1986-08-04,0.03824996650002504,0.03824996650002504,0.03578178897997896,0.036399032920598984,12376800,0.0
1986-08-05,0.036399037311415305,0.03763272709904135,0.03578179329633713,0.03578179329633713,3272400,0.0
1986-08-06,0.035781778802015475,0.037632711854952074,0.035781778802015475,0.036706846207380295,2559600,0.0
1986-08-07,0.0367068565003847,0.03763272240757942,0.03578178883562078,0.03763272240757942,5378400,0.0
1986-08-08,0.03763272240757942,0.03763272240757942,0.03578178883562078,0.03763272240757942,5767200,0.0
1986-08-11,0.03763272709904135,0.03763272709904135,0.03331441372108504,0.03578179329633713,44874000,0.0
1986-08-12,0.03639903277375059,0.038249966345709235,0.03639903277375059,0.03763272240757942,40014000,0.0
1986-08-13,0.037632714826556626,0.04010009359716657,0.037632714826556626,0.03917502611875534,37810800,0.0
1986-08-14,0.03917502611875534,0.03917502611875534,0.037632714826556626,0.03917502611875534,21157200,0.0
1986-08-15,0.03917502611875534,0.04010009359716657,0.0388664042118616,0.03917502611875534,15487200,0.0
1986-08-18,0.03917502611875534,0.03948364802564908,0.0388664042118616,0.03917502611875534,29905200,0.0
1986-08-19,0.039175018496108494,0.03948364034295082,0.03886639664926617,0.03948364034295082,6901200,0.0
1986-08-20,0.03948365597953806,0.03948365597953806,0.03763272240757942,0.03763272240757942,8715600,0.0
1986-08-21,0.03763272240757942,0.03886641204140825,0.03763272240757942,0.03763272240757942,1555200,0.0
1986-08-22,0.03763272240757942,0.038249966345709235,0.03763272240757942,0.03763272240757942,388800,0.0
1986-08-25,0.037632725493674586,0.038249969482421875,0.037632725493674586,0.038249969482421875,7646400,0.0
1986-08-26,0.03824997111411953,0.03824997111411953,0.033930859493632906,0.03578179329633713,3855600,0.0
1986-08-27,0.03578178883562078,0.03763272240757942,0.03578178883562078,0.03763272240757942,5799600,0.0
1986-08-28,0.037632722265392264,0.03886641189455986,0.03701547832959458,0.03886641189455986,56862000,0.0
1986-08-29,0.038866414755185985,0.041951038176351756,0.038866414755185985,0.04071734845638275,40856400,0.0
1986-09-02,0.04071733376729576,0.042568266800754394,0.04071733376729576,0.041951023042201996,20736000,0.0
1986-09-03,0.041951023042201996,0.041951023042201996,0.04071733376729576,0.041951023042201996,19213200,0.0
1986-09-04,0.04195101863346008,0.04195101863346008,0.03824995119769619,0.03948364034295082,89877600,0.0
1986-09-05,0.03948365583035755,0.040100101523727456,0.037632722265392264,0.03886641189455986,30391200,0.0
1986-09-08,0.03886641522867291,0.03886641522867291,0.03701548150492729,0.038249969482421875,1944000,0.0
1986-09-09,0.03824996620118995,0.03886641189455986,0.037632722265392264,0.03886641189455986,14774400,0.0
1986-09-10,0.03886641204140825,0.03886641204140825,0.03763272240757942,0.03763272240757942,37843200,0.0
1986-09-11,0.037632719361926706,0.03824996325010237,0.033314406871795654,0.033314406871795654,8586000,0.0
1986-09-12,0.03331441372108504,0.03578179329633713,0.03269716970600686,0.03578179329633713,19504800,0.0
1986-09-15,0.03578178203276478,0.03578178203276478,0.034548092633485794,0.034548092633485794,1198800,0.0
1986-09-16,0.03454808932022694,0.03701546788215637,0.03454808932022694,0.03701546788215637,28058400,0.0
1986-09-17,0.037632725493674586,0.03886641522867291,0.037632725493674586,0.038249969482421875,8910000,0.0
1986-09-18,0.03824995540532357,0.03886640092470468,0.03701546788215637,0.03701546788215637,4762800,0.0
1986-09-19,0.03701547846944961,0.03763272240757942,0.03639903277375059,0.03763272240757942,680400,0.0
1986-09-22,0.037632725493674586,0.03886641522867291,0.03701548150492729,0.038249969482421875,9784800,0.0
